subject_length,message_length,num_words_subject,num_words_message,is_subject_missing,num_exclamations,num_questionmarks,num_uppercase_words,num_digits,num_urls,word_free,word_money,word_offer,word_win,word_click,word_buy,word_urgent,word_credit,word_investment,word_limited,word_guarantee,word_prize,Spam/Ham
51,155,6,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,834,4,142,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1
60,96,14,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,416,2,72,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,576,13,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,1380,13,240,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,1010,6,203,0,9,3,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1
25,246,5,45,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
25,278,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,364,6,65,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,278,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
79,598,15,109,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,1351,6,272,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,577,8,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67,135,10,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
43,366,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39,578,8,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,343,5,65,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,497,6,92,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1
44,576,10,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,561,5,103,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
30,1056,4,222,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
29,815,5,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,748,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,278,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53,693,9,124,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1
53,575,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,293,8,48,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2381,7,429,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1
20,586,3,114,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,608,5,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,608,5,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,581,18,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,423,2,72,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,563,3,113,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,271,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,221,6,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
38,608,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,609,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,539,9,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,609,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,609,3,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,432,2,71,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,608,4,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,323,9,52,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
53,576,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29,415,5,70,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,608,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,1283,10,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,608,4,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,745,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13,430,3,72,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,748,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,645,4,109,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,503,7,91,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,777,6,145,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,609,5,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,328,4,62,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
56,576,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,609,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1059,9,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,685,6,121,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
42,608,6,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,403,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,286,8,60,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
14,426,3,70,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,291,8,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
35,319,7,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
38,730,10,142,0,11,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0,1
36,1594,4,272,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
26,1109,5,190,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
14,145,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,321,11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,100,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,100,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,456,15,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
80,136,13,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
80,136,13,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35,321,7,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
13,274,3,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
42,465,11,68,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
35,100,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1518,4,262,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
27,457,6,100,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
31,624,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,471,5,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,471,6,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,803,8,154,0,0,12,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
43,365,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
25,278,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,472,7,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,460,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
33,459,6,78,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
31,624,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,365,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39,576,8,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,312,7,61,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
33,616,7,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,526,1,100,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62,971,13,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,459,7,78,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
64,577,13,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,1841,14,318,0,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1
48,744,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,232,4,42,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,420,2,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,244,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,532,2,102,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,1067,5,188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,560,0,108,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
33,1343,3,247,0,1,0,0,45,1,2,0,0,0,1,1,0,0,0,0,0,0,1
19,845,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,425,4,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1386,5,220,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
53,577,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,460,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
27,1285,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1666,6,375,0,0,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2263,2,421,0,8,13,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
49,2349,7,421,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1
26,199,6,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
82,1150,12,200,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
53,578,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67,883,11,171,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,833,7,149,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,579,8,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
79,579,18,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53,579,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,417,4,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,579,13,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
77,320,15,52,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28,458,6,81,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
22,497,5,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
29,233,5,46,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56,576,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,862,2,146,0,0,0,0,3,2,0,1,1,0,1,0,0,0,0,0,3,0,1
28,413,7,64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,392,2,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1942,7,357,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1
36,1058,6,190,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
64,581,13,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54,2339,11,449,0,9,4,0,10,0,0,5,1,0,1,1,0,1,0,0,0,0,1
9,399,2,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,580,13,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,291,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,723,4,124,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
48,563,6,110,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,315,6,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,566,5,109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,405,3,68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,34,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1011,7,168,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1
60,817,11,144,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2108,4,361,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1
43,998,9,170,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,311,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,401,3,68,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,416,2,67,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1083,3,201,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1059,5,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,544,3,105,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1
11,493,1,82,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,1518,3,301,0,5,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
21,432,5,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1130,3,220,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1
17,314,3,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,747,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,1072,5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1335,2,217,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64,578,13,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54,834,10,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,358,7,70,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
43,364,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
33,231,8,41,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8,409,1,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1505,5,296,0,8,4,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,365,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
53,578,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,1598,10,345,0,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
28,2172,3,374,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,364,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21,559,2,110,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,1265,9,218,0,2,2,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27,1222,3,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,413,3,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,744,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,913,10,167,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,162,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,472,6,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,250,3,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,575,10,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,136,9,27,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,136,9,27,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,37,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,37,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,149,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,427,4,68,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,412,3,67,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,401,2,69,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,911,5,156,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
44,763,7,146,0,11,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0,1
33,15,8,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,54,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,41,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,557,2,98,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
64,580,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,1245,9,208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15,1052,3,221,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
30,214,4,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,577,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
19,665,4,126,0,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1
56,581,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,403,3,65,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,344,5,67,0,0,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,1
64,577,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,499,7,92,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
46,1058,5,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,402,6,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,458,7,78,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
28,471,7,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,365,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8,2220,1,393,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,0,0,0,1
56,581,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33,460,6,78,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
48,1059,9,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,322,6,61,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
43,365,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
55,753,11,136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,211,4,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,743,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,471,7,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,1296,5,220,0,6,2,0,0,11,0,0,1,2,0,0,0,0,0,0,0,0,1
36,460,7,78,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
31,623,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,1059,5,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1059,5,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,623,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1059,5,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2467,2,478,0,1,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,1
31,624,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,278,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,366,8,80,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
19,496,5,92,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31,623,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,101,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,797,7,133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,459,6,81,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
21,558,2,108,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,470,7,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,1081,10,169,0,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13,1173,5,227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20,555,4,129,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
25,402,6,77,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1
46,837,11,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,746,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,460,6,81,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
34,223,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,624,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,623,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,577,12,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,1059,9,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1059,4,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,526,2,99,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,623,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,471,6,86,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,1059,5,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,495,4,92,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31,525,4,99,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31,624,7,104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6,413,1,67,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,723,7,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,748,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,586,1,114,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,279,7,55,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,201,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,309,8,67,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
25,424,5,68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
