subject_length,message_length,num_words_subject,num_words_message,is_subject_missing,num_exclamations,num_questionmarks,num_dollarsign,exclamation_ratio,questionmark_ratio,dollarsign_ratio,num_number_dollar,num_percent,percent_ratio,num_digits,digit_ratio,num_urls,word_diversity,num_repeated_words,word_free,word_money,word_offer,word_win,word_click,word_buy,word_credit,word_investment,word_limited,word_guarantee,word_prize,word_porn,word_sex,word_loan,word_cash,word_winner,word_viagra,word_cheap,word_sale,word_billion,word_million,word_access,word_save,word_bonus,word_reward,word_gift,group_money_related,group_click_related,Spam/Ham
36,145,4,23,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1684,4,311,0,0,0,1,0.0,0.0,0.0005934718100890207,1,0,0.0,3,0.0017804154302670622,0,0.4166666666666667,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,341,2,66,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8059701492537313,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,531,1,92,0,1,1,0,0.0018796992481203006,0.0018796992481203006,0.0,0,0,0.0,0,0.0,0,0.8064516129032258,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,750,7,139,0,0,1,0,0.0,0.0013315579227696406,0.0,0,0,0.0,0,0.0,0,0.6142857142857143,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1058,3,183,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6304347826086957,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1368,3,238,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5606694560669456,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
36,959,6,183,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6413043478260869,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,247,3,46,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6595744680851063,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,116,3,21,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1133,7,200,0,1,0,0,0.0008818342151675485,0.0,0.0,0,0,0.0,0,0.0,0,0.5671641791044776,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,869,5,148,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6040268456375839,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,319,2,60,0,1,1,0,0.003125,0.003125,0.0,0,0,0.0,0,0.0,0,0.8852459016393442,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,609,1,102,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7864077669902912,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,540,4,99,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,194,4,34,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7714285714285715,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,356,3,61,0,0,2,0,0.0,0.0056022408963585435,0.0,0,0,0.0,0,0.0,0,0.7580645161290323,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2249,4,412,0,0,1,0,0.0,0.00044444444444444447,0.0,0,0,0.0,0,0.0,0,0.4600484261501211,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,317,5,58,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7627118644067796,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,390,6,66,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7910447761194029,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1797,2,329,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5303030303030303,157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8,2670,2,491,0,1,0,0,0.00037439161362785476,0.0,0.0,0,0,0.0,0,0.0,0,0.48577235772357724,244,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13,401,2,71,0,0,1,0,0.0,0.0024875621890547263,0.0,0,0,0.0,0,0.0,0,0.7361111111111112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,220,2,37,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,336,6,66,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7761194029850746,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2249,4,412,0,0,1,0,0.0,0.00044444444444444447,0.0,0,0,0.0,0,0.0,0,0.4600484261501211,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,468,7,81,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6829268292682927,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1047,2,186,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6470588235294118,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,663,3,136,0,1,1,0,0.0015060240963855422,0.0015060240963855422,0.0,0,0,0.0,0,0.0,0,0.6277372262773723,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,40,2,8,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,325,4,68,0,0,2,0,0.0,0.006134969325153374,0.0,0,0,0.0,0,0.0,0,0.7971014492753623,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,1747,4,320,0,1,0,0,0.0005720823798627002,0.0,0.0,0,0,0.0,0,0.0,0,0.5077881619937694,167,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
36,317,5,58,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7627118644067796,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,796,5,140,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.624113475177305,56,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32,1747,4,320,0,1,0,0,0.0005720823798627002,0.0,0.0,0,0,0.0,0,0.0,0,0.5077881619937694,167,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
30,1105,3,187,0,1,0,0,0.0009041591320072332,0.0,0.0,0,0,0.0,0,0.0,0,0.6436170212765957,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1388,10,223,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5357142857142857,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1145,5,215,0,1,0,0,0.0008726003490401396,0.0,0.0,0,0,0.0,0,0.0,0,0.6157407407407407,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1848,3,347,0,1,1,1,0.0005408328826392645,0.0005408328826392645,0.0005408328826392645,1,0,0.0,4,0.002163331530557058,0,0.5258620689655172,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,691,4,122,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6016260162601627,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,81,2,15,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,747,4,132,0,0,2,0,0.0,0.00267379679144385,0.0,0,0,0.0,0,0.0,0,0.6165413533834586,49,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25,553,4,104,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7428571428571429,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,553,4,104,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7428571428571429,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,690,3,125,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6190476190476191,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1334,6,245,0,0,0,2,0.0,0.0,0.00149812734082397,0,0,0.0,0,0.0,0,0.5203252032520326,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2071,3,343,0,2,2,0,0.0009652509652509653,0.0009652509652509653,0.0,0,0,0.0,0,0.0,0,0.5,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1222,9,234,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5063829787234042,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2091,10,402,0,2,0,0,0.0009560229445506692,0.0,0.0,0,0,0.0,0,0.0,0,0.46898263027295284,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2111,7,362,0,0,0,5,0.0,0.0,0.0023674242424242425,5,0,0.0,5,0.0023674242424242425,0,0.4297520661157025,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,2252,5,395,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.4898989898989899,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2252,5,395,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.4898989898989899,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,885,7,155,0,1,0,0,0.001128668171557562,0.0,0.0,0,0,0.0,0,0.0,0,0.6923076923076923,48,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37,1769,6,285,0,1,10,0,0.0005649717514124294,0.005649717514124294,0.0,0,0,0.0,0,0.0,0,0.5244755244755245,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,803,4,127,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6171875,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,622,2,105,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6509433962264151,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1484,4,268,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5315985130111525,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,946,3,169,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6529411764705882,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,344,4,62,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7777777777777778,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,538,1,105,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6981132075471698,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,538,1,105,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6981132075471698,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1389,3,240,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6929460580912863,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1473,2,259,0,2,0,2,0.0013568521031207597,0.0,0.0013568521031207597,2,0,0.0,2,0.0013568521031207597,0,0.5115384615384615,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,325,4,56,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5087719298245614,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
39,655,5,111,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6964285714285714,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1696,2,333,0,1,0,0,0.0005892751915144372,0.0,0.0,0,0,0.0,0,0.0,0,0.5269461077844312,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,420,3,69,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7571428571428571,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,1441,4,266,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5280898876404494,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1077,2,211,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5566037735849056,96,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,261,8,56,0,2,0,0,0.007633587786259542,0.0,0.0,0,0,0.0,0,0.0,0,0.7894736842105263,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,886,5,200,0,2,0,0,0.002254791431792559,0.0,0.0,0,0,0.0,0,0.0,0,0.6019900497512438,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1017,7,218,0,2,0,0,0.0019646365422396855,0.0,0.0,0,0,0.0,0,0.0,0,0.6438356164383562,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
42,2190,7,394,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.47848101265822784,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,589,4,111,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6875,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1286,6,240,0,0,1,0,0.0,0.000777000777000777,0.0,0,0,0.0,0,0.0,0,0.5726141078838174,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,161,3,31,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,337,4,62,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7301587301587301,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1297,1,238,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5899581589958159,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,627,9,108,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6788990825688074,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1301,2,248,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5863453815261044,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1332,6,224,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5777777777777777,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,161,4,27,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,354,3,62,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7301587301587301,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,161,4,27,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,985,4,152,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5751633986928104,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2563,7,460,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.4490238611713666,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,62,4,12,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,878,7,186,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.4919786096256685,93,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10,369,2,74,0,1,0,0,0.002702702702702703,0.0,0.0,0,0,0.0,0,0.0,0,0.72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,197,5,38,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8205128205128205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,387,1,71,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8055555555555556,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2103,8,345,0,0,1,0,0.0,0.0004752851711026616,0.0,0,0,0.0,0,0.0,0,0.5722543352601156,137,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1697,3,330,0,0,0,1,0.0,0.0,0.0005889281507656066,1,0,0.0,1,0.0005889281507656066,0,0.56797583081571,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,369,4,74,0,1,0,0,0.002702702702702703,0.0,0.0,0,0,0.0,0,0.0,0,0.72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1697,3,330,0,0,0,1,0.0,0.0,0.0005889281507656066,1,0,0.0,1,0.0005889281507656066,0,0.56797583081571,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,483,8,83,0,1,0,0,0.002066115702479339,0.0,0.0,0,0,0.0,0,0.0,0,0.7380952380952381,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,470,5,86,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6551724137931034,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,997,2,190,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6073298429319371,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,750,2,148,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6308724832214765,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1640,4,304,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5245901639344263,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,172,3,32,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8181818181818182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21,167,4,29,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,286,2,52,0,0,1,0,0.0,0.003484320557491289,0.0,0,0,0.0,0,0.0,0,0.8679245283018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,286,2,52,0,0,1,0,0.0,0.003484320557491289,0.0,0,0,0.0,0,0.0,0,0.8679245283018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,877,3,187,0,0,6,0,0.0,0.00683371298405467,0.0,0,0,0.0,0,0.0,0,0.574468085106383,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,417,2,77,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,0.7435897435897436,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
21,226,6,34,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8857142857142857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,87,12,16,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,229,5,39,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,953,8,184,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6108108108108108,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,229,5,39,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2348,7,439,0,1,0,0,0.0004257130693912303,0.0,0.0,0,0,0.0,0,0.0,0,0.4909090909090909,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,178,5,34,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8571428571428571,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,705,10,129,0,0,0,0,0.0,0.0,0.0,0,1,0.00141643059490085,2,0.0028328611898017,0,0.7384615384615385,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,787,3,148,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.610738255033557,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1715,9,287,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5451388888888888,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1715,9,287,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.5451388888888888,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,892,3,164,0,1,0,0,0.0011198208286674132,0.0,0.0,0,0,0.0,0,0.0,0,0.6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
